pair_id,customer_tweet_id,customer_msg,brand_reply,created_at
uc_1339104,1339104,"@115873 I have a charge on my card in the amount of $10.47 from this AM, but no trip w/a corresponding amount. Please clarify and refund.","@432362 Hello Kelsey, here to help! Send us a note via https://t.co/aJtaJUwNEK and we'll be in touch.",Mon Oct 16 13:25:14 +0000 2017
uc_2518408,2518408,"@115873 yo, I'm getting charged for rides I never took. Y'all need to fix this ASAP! I refuse to get screwed over and have my money stolen from me! #uber #getyourshittogether",@414198 Here to help! Send us a note here; https://t.co/dInR3racif and our team will be able to assist!,Thu Nov 16 00:13:30 +0000 2017
uc_124463,124463,Dear @115877 maybe instead of just relying on giving feedback to the driver you address the fact that one of your drivers has an anger issue and not let his text response turn into something against a rider. #uber #dobetter https://t.co/gk8TU8WSZd,@143876 Here to help. Send us a note at https://t.co/hVMgTsth35 so our team can connect.,Fri Nov 24 01:41:17 +0000 2017
uc_340743,340743,@Uber_Support What’s up with the servers? I can’t get my payout and haven’t been able to all day...?,"@197396 Happy to help. Please go here https://t.co/TZfdydbgWq, so we can follow up with you.",Fri Oct 13 19:28:12 +0000 2017
uc_628073,628073,@Uber_Support can you guys refund me for my canceled trip? He never picked me up but it showed he did and wouldn’t answer my call. I had to reorder.,@268767 We apologize for the trouble! Please send us a note at https://t.co/QsI1vsvcif and our team will be in touch.,Wed Nov 22 15:21:50 +0000 2017
uc_438166,438166,@Uber_Support @115873 What is this complication in ur app.... not able to reset the password since last 48 hrs.. the otp doesn’t go through.. I think am done with Uber,"@219098 We're here to help! Send us a note here, https://t.co/Md7v036OoC and so our team will assist.",Sat Nov 25 06:05:30 +0000 2017
uc_156095,156095,@115873 @Uber_Support I keep seeing on various social media sites all the Bonuses you offer in other markets but we never see any in Hampton Roads... #alliwantforchristmas,"@151839 Here to help. Send us a note here, https://t.co/WToW6dugx0, and our team will be in touch.",Fri Nov 24 16:54:49 +0000 2017
uc_527787,527787,@115873 @Uber_Support another of your idiot drivers just nearly hit me in a bikelane in SF - Folsom at Langton - then threatened me with his car. now calling cops. White Toyota 7SXF471 https://t.co/UGHszT1lRT,@242170 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Sat Dec 02 08:06:03 +0000 2017
uc_1379953,1379953,@Uber_Support That I know... But y should... Read my tweet again,"@441240 Hi, Yogesh. Send us a DM with your account email address + trip details and we'll be in touch.",Sat Oct 28 04:47:48 +0000 2017
uc_789798,789798,@115873 my driver told me one price on the curb but another price ($20+ more once I was in the car) I did not request it through the app,@308347 Here to help! Send us a note via https://t.co/dInR3racif to assist you further.,Thu Oct 12 11:46:06 +0000 2017
uc_861801,861801,"@Uber_Support I thought last time was just a one off, it happened again today. My email id is mdreza[@]gmail",@324637 Sorry to hear about any trouble. Please DM us additional details so we can better assist.,Fri Oct 13 14:21:16 +0000 2017
uc_1871100,1871100,@115873 ubereats. I ordered 2 sandwiches from Gandolfos Deli in Salt Lake City. I ordered 2 full lengths Turkey avocado sandwiches. The,@558793 Happy to help! Please DM us your UberEATS account email and the trouble with your order so we can look into that. https://t.co/sd7yH5jmbJ,Thu Oct 19 23:54:53 +0000 2017
uc_1121379,1121379,Going to bed starving thanks to @115877 #neveragain,@384525 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,Tue Oct 24 06:19:23 +0000 2017
uc_2596573,2596573,Complete @Uber_Support failure at LGA in NYC tonight. Horrific service.,@735190 We're here to help! Send us a DM with your email address and more details so we can follow up.,Fri Nov 17 03:48:06 +0000 2017
uc_1250718,1250718,can you uber eats candy corn :( ?,"@413436 If it's on the menu, we'll deliver it!",Thu Oct 26 03:04:38 +0000 2017
uc_1533921,1533921,@Uber_Support it would be very helpful if the rider app would allow for an additional rider name if the account holder is setting up a trip for someone else.,@441099 Here to help. Send us a note at https://t.co/oPsmsdUCX5 so our team can connect.,Fri Nov 03 23:34:31 +0000 2017
uc_2221218,2221218,@115873 why did you recommended me a driver who cancell me three times in Santiago! Tried to call him but number doesn't exists!!,@648753 We're here to help! Send us a note via https://t.co/e8HVorX5rh so our team can assist.,Fri Nov 10 13:36:20 +0000 2017
uc_1498609,1498609,"@Uber_Support I’ve had a few Uber’s since getting this and it hasn’t been used, but won’t allow me to click on it to see how to use it. https://t.co/BUK5lTfXlq",@467943 Will you please DM us with your email address associated with your account? We'll look into it.,Sat Oct 28 22:56:41 +0000 2017
uc_2780718,2780718,"So @Uber_Support offer terrible customer service and ignore their customers. No apology, a response repeating back to me what I already told them and now ignoring me completely. They won’t even acknowledge my message... 🤨 what are you playing at?",@769315 We have followed up via DM. Keep an eye out for our message and respond there so we can best assist.,Tue Nov 21 16:47:05 +0000 2017
uc_1417811,1417811,#Uber Charges double pmt for the same ride. Booked cab for my Sis and driver charged cash when it was Paid through @122951 @Uber_Support,"@449548 Here to help! Send us a note here, https://t.co/DceIRNI6kV, and our team will follow up.",Thu Nov 02 03:12:00 +0000 2017
uc_1280710,1280710,@Uber_Support .@uber_support Already sent 6 messages. Please refund immediately. Your driver went to Tesco and did not pick me up. Gave up after 30 mins,@419653 Thank you for letting us know. We'll be sure to follow up with your request. We appreciate your patience.,Thu Oct 26 17:07:25 +0000 2017
uc_306284,306284,Hey @Uber_Support what happened to my visa local offers? Just updated my app and they appear to be gone,"@189125 We can look into this with you, Hema. Can you please send a note our way via https://t.co/2ZHQmE5gSn?",Fri Oct 06 22:30:22 +0000 2017
uc_821252,821252,@Uber_Support i paid money...it got debited in my account still ur app showing outstanding and not allowing to book. No one is responding,"@315615 Happy to help! For further assistance, please reach out through in app support or here: https://t.co/OhfgxSAY58",Thu Oct 12 18:29:46 +0000 2017
uc_1891257,1891257,@Uber_Support I was rear ended by an Uber driver. How do I contact you &amp; report the accident? Your Help section doesn't have any useful info,"@563989 Oh no! Please fill out the form at https://t.co/sKZsBXPxp7 with as much info as possible. Then, DM us your email address. We'll follow up.",Sun Oct 22 16:06:29 +0000 2017
uc_1227310,1227310,@115873 I entered the wrong Uber at an event last night in Tampa. Was charged for missing my original Uber and the Uber I ended up in I was,@407910 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Mon Oct 16 00:33:24 +0000 2017
uc_2162581,2162581,Hey @Uber_Support did you know uber drivers are being attacked in mexico by stupid taxi drivers that think they are the only ones,@569826 Happy to take a closer look! Send us a DM with your email address and additional details so we can connect.,Thu Nov 09 07:35:57 +0000 2017
uc_2194048,2194048,"So @115877 makes atleast $70-100 from me a week 😩, if you guys kindly slid in my DM’s with a coupon code. I️ promise I️ won’t post I️t 🙏🏾","@535726 Thanks for reaching out, Luke! You can always share your referral code with friends so you can rack up free rides and credits when they sign up.",Thu Nov 09 21:17:19 +0000 2017
uc_786192,786192,@Uber_Support Why can't drivers cancel rides? He couldn't find me and then I had to cancel 😟,@307549 Sorry to hear about the trouble! Please send us a message at https://t.co/QsI1vsvcif with the details and we'll follow up.,Thu Oct 12 02:20:24 +0000 2017
uc_513027,513027,"@Uber_Support I am being told my phone number is used already. +1 250 202 8164, __email__. Please help resolve",@238032 Here to help! Send us a note here https://t.co/mSBDsMUeID so we can further assist.,Fri Dec 01 23:30:06 +0000 2017
uc_1181692,1181692,why does Eastvale not have uber pool? @115873,@397899 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Tue Oct 24 22:06:45 +0000 2017
uc_1339100,1339100,"@Uber_Support One of your drivers ran me off the road, then flipped me off and sped away at 100+ mph. White Kia Optima. Oregon Plate 144JVE.",@432360 We want to follow up. Can you please send a note our way via https://t.co/sKZsBXPxp7?,Mon Oct 16 07:27:16 +0000 2017
uc_28504,28504,@115873 @119983 @116288 your driver harassed and badgered my guests to pay cash for a non cash payment drive. These were poor folks,"@122237 We can absolutely follow up, Tarun! Can you please send us a DM with your email address?",Wed Nov 01 10:10:51 +0000 2017
uc_980547,980547,@Uber_Support Thank you for taking action Really appreciate it,"@352495 You're welcome, Lloyd!",Sun Oct 22 21:39:56 +0000 2017
uc_2354013,2354013,@Uber_Support I can’t sign in to reply.,@196516 Happy to help! Send us a DM with your email address and our team will follow up.,Mon Nov 13 18:45:26 +0000 2017
uc_2281828,2281828,@Uber_Support Thank you I submitted the feedback already thru the system you suggested. Please respond,@663264 We're here to help! Send us a DM with your email address so we can assist.,Sun Nov 26 23:02:46 +0000 2017
uc_714320,714320,@115873 account has been hacked and your customer service sucks! Please check ur DMs and call@me ASAP!,@290877 Our team is currently reviewing your email and will follow up. Thanks!,Tue Oct 10 22:38:38 +0000 2017
uc_662867,662867,"@115877 your servers are down and i can’t order my food. Please fix. Sincerely, a hangry girl🙃",@277928 We're here to help. Send us a note at https://t.co/NcKEnQDmxQ so our team can connect.,Thu Nov 23 01:38:46 +0000 2017
uc_2614411,2614411,@Uber_Support morning! My gift card balance is incorrect. Who should I️ Call/email?,@739064 Sorry to hear about the trouble. Please send us a note at https://t.co/balq3Eyso6 with more details so our team can look into this.,Fri Nov 17 13:21:39 +0000 2017
uc_2954630,2954630,@115873 @Uber_Support I tried to purchase at the very min of the email so it’s not a sold out thing! I “uber” upset!,@815693 Hi there! Please visit; https://t.co/3h8wdQ4EJK for more info. Please let us know if you have any other questions or concerns.,Wed Nov 29 18:26:25 +0000 2017
uc_2885967,2885967,"@115873 @119983 @Uber_Support On 26 November,i wanted to go to my home from Chandigarh railway station which is about 5 km &amp; then uber shows me 173 Rs.after promo applied. Although i got the cab in my next try for 134 Rs How can you charge so much for just 5 km of journey? https://t.co/gIQ8Fzu9Ue",@800437 Here to help! Send us a note via https://t.co/oEOANqFpjc so our team can get in touch.,Tue Nov 28 12:18:22 +0000 2017
uc_2710992,2710992,@Uber_Support : Can u please check why my account is disabled for promotion. Please enable it for number: 7507237849,@761178 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Mon Nov 20 02:08:43 +0000 2017
uc_2200861,2200861,Ordered an @115873 2 hours in advance....2 mins before it arrives get a text to say the fare is doubled. Won’t be using them again! #uber #Ripoff,@643652 Happy to help! Can you please contact us via https://t.co/1xM0TILvAI so our team can connect.,Sun Nov 26 14:10:49 +0000 2017
uc_374247,374247,My @115877 is currently an hour plus late,@204731 Sorry to hear about the trouble. Please send us a DM with your UberEATS account email address and phone number.,Sun Oct 08 21:13:29 +0000 2017
uc_2665607,2665607,"@Uber_Support I was charged 66$ for a 10 minute trip last night and I would like this to be addressed, this is ridiculous.","@751014 We can definitely take a closer look. Contact us here; https://t.co/1xM0TILvAI, so we can help.",Sun Nov 26 22:14:47 +0000 2017
uc_1052488,1052488,@115873 Hey uber how do I contact your Manchester office about lost property? They have my keys and I’d like to call them.,@368731 Hi there! We're here to help. Can you please provide us your email address? From there we'll be able to assist further.,Mon Oct 23 14:33:56 +0000 2017
uc_871367,871367,"I just got done checkin the uber driver for taking the long way now it's quiet af in here, he already know he about to get 1 stars","@326872 We can always review a fare, Nate! Please reach out to us here: https://t.co/XijNMfvSmO so we can follow up.",Fri Oct 20 20:25:35 +0000 2017
uc_1216419,1216419,I love it when @Uber_Support drivers cancel because they don't want to come to your pick up point and cancel. And then there's a surge on.,@227045 We're here to help! Please send us a note here; https://t.co/fS660rQ8NQ so our team can take a closer look.,Wed Oct 25 17:03:21 +0000 2017
uc_2545148,2545148,"@Uber_Support I have a problem with my Uber. It said ""The number linked with your account is out of date"". And when I chose ""update your mobile number"" by entering 4-digit code, it announced ""This mobile number is already in use and can't be transferred to another account""","@723431 We can definitely take a closer look! Contact us here; https://t.co/mSBDsMUeID, so we can help.",Sun Nov 26 20:08:36 +0000 2017
uc_765223,765223,@116276 @Uber_Support Plz arrange a call back and lodge my complaint,"@300680 While we don't currently provide phone support, we're happy to work with you via in-app support to resolve this as quickly as possible.",Sat Oct 07 06:29:31 +0000 2017
uc_1816975,1816975,@115877 what do we do? Help!,@545819 Here to help! Have the account holder send a DM with their email + order details or send a note at https://t.co/uqkboJBiJd for assistance.,Mon Oct 16 03:57:33 +0000 2017
uc_1304290,1304290,"@115873 My uber rating has dropped. Ordered @16072 they got her home safe, sick and all. You suck uber, you suck.",@424783 Here to help. Send us a note at https://t.co/1uWOXe5ubr so our team can connect.,Fri Oct 27 00:24:31 +0000 2017
uc_1560078,1560078,@Uber_Support I follow up at that link. Looking forward to reply. I hope you don’t penalize drivers for following the bad uber app directions.,@407247 Let's take a closer look! Send us a DM with your email address with details so we can follow up.,Sat Nov 04 13:53:21 +0000 2017
uc_2834873,2834873,Why are @115873 drivers so rude 😕,@400346 Here to help! Please send us a note here; https://t.co/fS660rQ8NQ so our team can connect.,Mon Nov 27 14:51:14 +0000 2017
uc_305345,305345,"@115873 hello, Where do I address a complaint regarding the cost of a trip taken today due to the driver's error? Thanks :-)",@188903 We're so sorry for the trouble. Send us a note via https://t.co/K05RdmK3t4 so we can assist.,Fri Oct 06 22:54:08 +0000 2017
uc_802536,802536,Ordered an @115873 yesterday. Dude drove around lost for ten minutes then canceled the ride. I never saw him. Uber charges me a $7 fee. WTF?,"@243865 Here to help! Send us a note here, https://t.co/h840Iouehc, and our team will follow up.",Thu Oct 12 12:15:06 +0000 2017
uc_2870069,2870069,Is it just my experience or is @Uber_Support worse then before. They can’t explain why 2 people leaving from 1 place going to the same destination get 2 different rates. Mine always higher and no surging. I sense shady practice.,@136336 Hey there! We've just followed up with you via DM.,Tue Nov 28 02:00:25 +0000 2017
uc_1844087,1844087,@Uber_Support hi i live in uae i down lode the app butt not copleate log in my name is hossam my email is __email__,"@552497 We're so sorry to hear about the trouble signing in, Hossam! Please send us a quick note at https://t.co/Md7v036OoC so our team can assist.",Wed Oct 18 10:44:04 +0000 2017
uc_1613596,1613596,@Uber_Support __email__ +919890008405,@495003 Hello Sachin! Our team is reviewing your email now and will be in touch. We appreciate your patience.,Sun Nov 05 13:04:56 +0000 2017
uc_2697779,2697779,"@115873 @119983 while I booked cab , driver switched off cell and I'm waiting since 20 mints",@758024 Here to help! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,Tue Oct 31 18:06:16 +0000 2017
uc_2411582,2411582,@115877 here I am trynna bag some free donuts and your whole app decides to break!,"@693325 We've been overwhelmed by demand! Please try uninstalling and reinstalling the app. Supply is limited, but please keep trying.",Tue Nov 14 14:10:04 +0000 2017
uc_2777652,2777652,"@Uber_Support On Sunday morning, my ride literally left me in the rain at 1am and drove away. He didn't return to get me. I was not late. Support via app is useless and won't reply to me in English. Please reverse the cancellation fee. Thanks :)",@373083 We've refunded the cancellation fee. You should see the credit within 1-3 business days.,Tue Nov 21 15:42:51 +0000 2017
uc_1024536,1024536,"@Uber_Support - My BF keeps getting these promotions, but I never get these in my inbox. I've checked the spam folder. How do I sign up? https://t.co/Mu9Khv5OcM",@362440 Here to help! Send us a note via https://t.co/2GUj1y6rFA and we'll be in touch.,Mon Oct 30 17:39:50 +0000 2017
uc_469502,469502,@Uber_Support hi I upload my profile 2days ago still waiting on response. It's says I am wait list . Just wondering how long it's take,"@226793 Hi Subha, here to help! Please visit; https://t.co/u2m6LgUm1D for more info.",Fri Dec 01 07:18:25 +0000 2017
uc_1483681,1483681,Pretty sure @115873 just scammed me :/,@464544 We're here to help! Send us a DM with your email address and more details so we can follow up.,Fri Nov 03 02:29:19 +0000 2017
uc_347812,347812,I have just lost a phone in #Uber. Not able to contact the driver or #Uber,"@198828 Here to help! Send us a note here, https://t.co/oY5vj3NqP3 and our team will follow up.",Sun Oct 08 05:51:49 +0000 2017
uc_2754854,2754854,"@Uber_Support TY for response. That does not appear to be accurate, though. Clicking in email receipt says I've already rated and no option to change rating in-app. Also read something saying changing star rating not allowed.",@771083 Hi there! Please reach out to https://t.co/QDn91HzZV0 and our team will be in touch.,Tue Nov 21 02:37:43 +0000 2017
uc_2221458,2221458,"@115877 and @McDonalds suck... I didnt get my drink, my sauce, and both my cheeseburgers had No cheese... And my large fries were half empty... Then the uber driver said he's not going back after we tipped him... Never again!! 🖕🏼","@648816 Happy to help! Send us a note here, https://t.co/ZFaWy0Lkdu, and our team will follow up.",Fri Nov 10 11:15:22 +0000 2017
uc_914260,914260,When you order @115877 4 times for #EatsWeek and 3 out of the 4 orders are messed up. #hangry,@280665 Let's take a further look into this. Please send us a DM with your email and phone number linked to your account.,Sat Oct 21 07:20:06 +0000 2017
uc_1889531,1889531,@151419 Wht can u do for ths unpleasant experience ? &amp; makng me stranded on road for almost 25 mins? @115873 @Uber_Support @119983 #troll them,"@563491 We're ready to look into this, Kiran. Please send us a message with details of the trip here: https://t.co/biBCTHpjMe so we can follow up.",Sun Oct 22 09:04:20 +0000 2017
uc_1464905,1464905,@Uber_Support How come there are no promotions coming up this week for the Hoboken/Jersey City area?,"@460021 Thanks for reaching out, Amanda. Promotions can be found via the app or your account email. Keep an eye out for updates!",Mon Oct 16 15:59:47 +0000 2017
uc_293010,293010,@Uber_Support Nothing has happened at all still waiting for the solution,"@185783 We'll be sure to follow up with your DM, Yashraj.",Fri Oct 06 17:04:21 +0000 2017
uc_1727245,1727245,"@115873 Horrible experience with Venus in Cedar Hill , TX. Unprofessional, used profanity, poor representation of UBER, never got to work.","@522362 Sorry for the trouble! Send us a note here, https://t.co/fS660rQ8NQ, and our team will be in touch.",Tue Nov 07 05:42:06 +0000 2017
uc_1549519,1549519,"The @115877 driver said that @116273 ran out of something &amp; the gave me some coupons. Thinking ok, maybe this is why I have a bowl. Nope!",@237672 Here to help! Send us a note here https://t.co/rpgpQWLRtD so we can further assist.,Sat Nov 04 02:24:18 +0000 2017
uc_835582,835582,@Uber_Support I got a notification about 50% promo today through 10/15 but they are not be applied when I request an Uber,@318925 Hey there! Can you provide us a screenshot of the promotion offer? We look forward to hearing from you soon.,Fri Oct 13 01:50:16 +0000 2017
uc_441146,441146,@Uber_Support it’s been over a week. Am I gonna drive or not?,@219654 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Fri Oct 27 13:37:15 +0000 2017
uc_2130185,2130185,@115877 when I ordered it said 20mins... and now 30 mins later it's telling me it'll be another hour.. my food better not be cold 😡,@134111 We're here to help. Can you please send us a DM with your email address so we can connect?,Wed Nov 08 19:23:16 +0000 2017
uc_2408983,2408983,@Uber_Support I was one of the first to try at 2pm - I assume they are old sold out now as it’s still not showing 😕 https://t.co/yvsGbzmRTG,"@692694 We're so sorry you didn’t get your free Original Glazed Dozen box, Bert. Demand was through the roof and stocks ran out! Stay tuned for more fun promotions soon!",Tue Nov 14 16:11:44 +0000 2017
uc_2410811,2410811,"""@115877, you have 30 minutes to deliver our @148768 donut's or we will burn Gotham to the ground"" https://t.co/66aeDDHVM6","@693156 We're still going strong – keep trying, and we hope to get to you ASAP!",Tue Nov 14 14:21:27 +0000 2017
uc_1872620,1872620,Hey @119720- this math looks like it's incorrect. Can we fix this? https://t.co/WV34ywMK4H,"@559181 Certainly doesn't add up to us, Justin! If you send your email address + the trip details via DM, we'll be happy to look into this for you.",Fri Oct 20 03:26:56 +0000 2017
uc_2614421,2614421,@Uber_Support hello uber is so difficult to navigate to your chat link.. Please i would want you to look at my driver profile as i have a document pending for review.,@739066 Happy to clarify. We've looked into your account and see your document is still pending. Once it has been processed our team will be following up with you. Please let us know if you have any questions.,Fri Nov 17 13:17:48 +0000 2017
uc_2574026,2574026,@Uber_Support You’re not your app is trash and so is your “customer service”,@251926 Sorry for the trouble! Please send us a DM with your email address and phone number so we can connect.,Thu Nov 16 20:28:04 +0000 2017
uc_459080,459080,@115873 I left my shit in yaw shit and dude ass not answering da phone dis how yaw rock and roll?,@224026 Hi there! Please clarify your concern so we can assist.,Fri Dec 01 00:31:16 +0000 2017
uc_703144,703144,@Uber_Support Unable to login into the App on my new cellphone coz no OTP is being sent on my phone number. Help.,"@287972 Here to help! Send us a note here, https://t.co/7noMs7ap6M, and our team will be in touch.",Thu Nov 23 17:35:15 +0000 2017
uc_2782087,2782087,I wish male @115873 drivers would stop hitting on me. So damn annoying,@776935 Hello! Please report any issues you've had on recent trips at https://t.co/z8NNR56eyf. We'll follow up.,Tue Nov 21 17:21:15 +0000 2017
uc_177911,177911,@Uber_Support I just checked both emails and spam and nothing ? Should I just call cause this is ridiculous,@157913 We have just resent the message via in-app support and email. Keep an eye out for our reply and respond there so we can get this sorted out.,Sat Nov 25 16:19:23 +0000 2017
uc_2373615,2373615,"@Uber_Support We were waiting outside front of venue for more than 40mins, I had phone in my hand watching cars accept ride then turn around other way.",@546233 We're here to help! Send us a DM with your email address so we can connect.,Sun Oct 29 07:56:33 +0000 2017
uc_983440,983440,@Uber_Support need to contact TLC Uber support team to get back online,@353152 Please connect with us at https://t.co/xPiskerIJO or https://t.co/WQboREqSSu so we can look into this.,Wed Oct 11 18:46:36 +0000 2017
uc_2321270,2321270,"@115873 u guys are ridiculous ,I mailed several time, tweeted but my number is still blocked Poor customer service",@672676 We've responded to your DM.,Sun Oct 29 06:32:29 +0000 2017
uc_2167265,2167265,"@Uber_Support somehow got two accounts with my phone number, only lets me log into the newer account and says the older one owes money on my card. how do i fix this so i can use the app again?",@635977 We're here to help! Please send us a note via https://t.co/76zx6Rm1i6 so we can connect.,Thu Nov 09 09:48:14 +0000 2017
uc_265094,265094,@Uber_Support Hi. I’m trying to order food and every time I go to place order it ask me for my # but then says “error.” How do I fix this?,@179159 We've replied to your DM. Please check your inbox for a follow up.,Thu Oct 05 23:16:24 +0000 2017
uc_1879192,1879192,No access in the ASL. Obstructed by 2 professional drivers. #badblackcabdriving #UberEATS https://t.co/Svju6b0c5f,"@560877 We want to follow up on this. Please send us a note here https://t.co/sKZsBXPxp7, and a member of our team will reach back out.",Sat Oct 21 09:50:14 +0000 2017
uc_605276,605276,"@Uber_Support Help! Changed phones, locked out. Handicapped, need services!",@263862 Here to help! Send us a note here; https://t.co/epjfBJANVY and our team will be able to help.,Wed Nov 22 10:35:33 +0000 2017
uc_2674403,2674403,"@Uber_Support @115873 @115877 WORST customer service ever! Brought me a burrito bowl with nothing but cheese and salsa - forgot the beans, etc. Refunded me only for the beans, not the bowl wtf! #ubersucks #deletinguber",@752869 Please send us a DM with your account email address for further assistance.,Sun Nov 19 12:47:31 +0000 2017
uc_1240679,1240679,Very dodgy @115873 driver in central Manchester fraudulently doing kerbside pick ups like black cabs. Anyone at Uber interested in a report? Sped off when challenged.,@411005 We're here to help! Send us a DM with your email address and more details so we can follow up.,Thu Nov 30 19:23:25 +0000 2017
uc_1350675,1350675,"Hey @115873 @Uber_Support , if driver waits 5min, I get charged $5. But if I cancel after waiting longer... I get charged $5?? 🤔. Explain...",@434949 So sorry about that! Find out about our cancellation policy here; https://t.co/JyzdtQmyxT.,Fri Oct 27 17:42:47 +0000 2017
uc_2539059,2539059,@Uber_Support CHECK DM,@722099 Happy to help! We'll follow up there.,Thu Nov 16 09:30:45 +0000 2017
uc_319204,319204,"@Uber_Support Hello I’ve sent you a PM please reply ASAP, thank you",@192135 We've followed up via DM so please check your inbox.,Sat Oct 07 11:04:43 +0000 2017
uc_1750567,1750567,@115873 y’all double charged me. I need my money ASAP!!,@527543 Here to help! Follow up here; https://t.co/DceIRNI6kV and our team will connect right away.,Tue Nov 07 18:00:13 +0000 2017
uc_1076581,1076581,@Uber_Support I need urgent help as I have downloaded uber app and I was checking for driver nearby it shows user is blocked. Please help.,"@374029 We can look into this with you, Siju. Can you please send a note our way via https://t.co/41EELWKjnd?",Mon Oct 23 12:08:45 +0000 2017
uc_375869,375869,@Uber_Support @205142 Where will i get the answer to my problem from tweeter or email. My email is __email__,@205143 We see you've been in touch and are looking into this now. We'll be following up momentarily.,Mon Oct 09 14:21:32 +0000 2017
uc_333302,333302,@Uber_Support having another issue booking an Uber HELP! Lol,@305875 We followed up with you via DM.,Sat Oct 07 19:39:29 +0000 2017
uc_2217802,2217802,@Uber_Support help! Uber won’t accept my Apple Pay payment!,"@647945 Hi AJ, please check this out for more info: https://t.co/yqIhbGRNqi.",Thu Oct 19 14:54:13 +0000 2017
uc_2792107,2792107,@115873 my driver just took the wrong exit because he turned his gps off 🙄I hope I don’t get charged extra,@779241 Here to help! Send us a note via https://t.co/y4EDPcVZOI and we'll be in touch.,Tue Nov 21 20:34:51 +0000 2017
uc_1049966,1049966,@115873 @Uber_Support the driver cancelled on me and I got charged 5 dollars that’s not fair,@216662 Here to help! Please send us a note via https://t.co/h840Iouehc so our team can connect.,Mon Oct 23 00:49:48 +0000 2017
uc_36704,36704,@115877 How do you use this &amp; how much does it cost,@298553 Happy to explain! Please visit https://t.co/pr7COoFqeL for more information.,Wed Oct 11 15:38:11 +0000 2017
uc_2663838,2663838,@Uber_Support I was charged full price for a ride I had a credit that was applied to it.,"@174757 Here to help! Send us a note here, https://t.co/Wavn5xnaeo and our team will follow up.",Sat Nov 25 23:33:26 +0000 2017
uc_2138144,2138144,@Uber_Support my uber eats keeps saying it cannot find created order and won't let me place it,@628886 Here to help! Please send us a DM with your email address with details so we can follow up.,Wed Nov 08 21:49:02 +0000 2017
uc_1663614,1663614,@Uber_Support Whats the use of sending promo code when they are invalid? #Fakeoffers #highlydisappointed,@507082 So sorry about the trouble! Please send us a DM with your email address so we can connect.,Mon Nov 06 09:36:12 +0000 2017
uc_393638,393638,@Uber_Support what do I do when I get charged for a ride that never came?,"@209241 Happy to help, Sydney. Please DM us your email address and issue details; we'll follow up.",Mon Oct 09 16:04:31 +0000 2017
uc_704631,704631,@115873 I’ve been charged £127 for a 10 minute trip?! Please explain and refund me. https://t.co/zjv1hroYup,@288394 Sorry to hear about that! Can you please contact us via https://t.co/1xM0TILvAI so our team can connect.,Thu Nov 23 19:01:12 +0000 2017
uc_1754309,1754309,"Dear Seattleites, ever book an @115873 driver named Konstantinos driving a VW Tiguan? Cancel immediately! Rudest driver I've ever experienced",@528384 Sorry to hear about that! Can you please contact us via https://t.co/TmWmJyGFaK so our team can connect?,Tue Nov 07 19:06:08 +0000 2017
uc_996776,996776,"Dear @115877 @Uber_Support, dinner was supposed to arrive 30 mins ago and there are three hungry and disappointed kids. Whyyyy? #4CFCF","@356036 Sorry to hear that, Sandra, we'd like to give this a closer look. DM us your Uber account email address, and we can follow up.",Sun Oct 22 10:54:01 +0000 2017
uc_1976575,1976575,"@Uber_Support but without being able to click on the driver it was myself, i am rendered helpless now . need to call but NO customer svc #","@585325 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/VRGZX0s7tO .",Wed Nov 01 17:59:35 +0000 2017
uc_1869805,1869805,@115873 @Uber_Support @115873 @Uber_Support pls share all invoice copy of acc 8009550315 to __email__,@135002 Thank you for reaching out. A member of our team will be following up shortly through DM.,Wed Nov 08 04:03:52 +0000 2017
uc_231252,231252,@Uber_Support @171069 Respond to my dms you idiots,@171070 Hello! Thanks for your patience. Please check your DM for our reply.,Thu Oct 05 09:20:05 +0000 2017
uc_2777698,2777698,@Uber_Support Kindly confirm to me if the referral for new driver still valid? and how much is the referral bonus Thanks.,@776034 Here to help! Follow up here; https://t.co/dqn5AzytdB and our team will connect right away.,Tue Nov 21 15:37:17 +0000 2017
uc_2577655,2577655,"@Uber_Support hello, I paid £18 for an uber last night that I cancelled 5 seconds after ordering.. anything can be done about a refund?",@730840 Here to help! Please send us a note here; https://t.co/1xM0TILvAI so our team can assist.,Sun Nov 26 20:43:37 +0000 2017
uc_2145893,2145893,I’ve found the biggest idiot @115873 driver in Miami. @Uber_Support this guy is a moron.,@405065 That doesn't sound right! Send us a note via https://t.co/fS660rQ8NQ so we can follow up.,Wed Nov 08 23:26:31 +0000 2017
uc_999338,999338,@Uber_Support I received a trip receipt at my email for someone that is not me. How do I get you to remove that email address?,"@356625 Hi Andrew, please send us the details at https://t.co/GiHkiRdJSR so we can take a look.",Thu Oct 12 00:02:14 +0000 2017
